TEAM_ID,Season,TARGET_WIN_PCT,MADE_PLAYOFFS,ADV_ROUND1,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,AVAILABLE_FLAG
1610612762,2018-19,0.61,1.0,0.0,44.8,36.85,80.4,0.4585499999999999,10.1,29.4,0.34015,17.9,24.75,0.724,9.65,33.2,42.85,22.35,15.0,7.5,5.0,4.45,22.75,22.5,101.7,1.0
1610612751,2018-19,0.512,1.0,0.0,46.25,37.55,86.2,0.4347,11.45,33.05,0.34005,15.5,21.45,0.7271500000000001,11.2,32.05,43.25,22.15,16.1,6.85,5.2,5.55,22.3,20.7,102.05,1.0
1610612760,2018-19,0.598,1.0,0.0,46.0,39.15,86.75,0.45345,8.7,27.5,0.32685,18.25,26.15,0.70495,12.2,33.65,45.85,20.7,15.55,10.8,5.6,4.95,22.35,24.4,105.25,1.0
1610612759,2018-19,0.585,1.0,0.0,45.4,36.6,82.75,0.4420499999999999,8.8,23.85,0.36495,16.35,20.75,0.7853000000000001,9.5,32.85,42.35,21.25,13.8,6.55,5.05,4.7,19.4,21.85,98.35,1.0
1610612753,2018-19,0.512,1.0,0.0,46.0,37.1,86.0,0.43,9.8,30.5,0.31305,13.3,18.0,0.7467500000000001,10.0,32.45,42.45,22.45,14.0,7.85,5.9,4.85,21.15,20.25,97.3,1.0
1610612765,2018-19,0.5,1.0,0.0,46.35,36.05,86.9,0.4124,9.95,33.05,0.2973,17.55,23.4,0.75285,11.55,33.35,44.9,18.95,14.9,7.1,3.8,5.2,23.4,22.45,99.6,1.0
1610612746,2018-19,0.585,1.0,0.0,46.1,38.2,85.0,0.44715,8.2,23.75,0.3337,21.4,27.3,0.77115,10.55,35.6,46.15,20.2,14.6,6.5,5.25,6.7,23.0,23.55,106.0,1.0
1610612766,2018-19,0.476,0.0,0.0,46.6,39.65,89.15,0.44575,10.85,32.4,0.3327000000000001,17.65,21.95,0.81175,10.4,33.4,43.8,22.75,13.2,7.55,5.6,6.1,20.5,21.9,107.8,1.0
1610612758,2018-19,0.476,0.0,0.0,44.8,38.6,83.0,0.4606,8.6,24.9,0.33715,15.65,22.95,0.6820499999999999,9.4,33.15,42.55,20.95,15.5,7.85,4.5,5.15,22.2,22.9,101.45,1.0
1610612748,2018-19,0.476,0.0,0.0,45.05,36.2,84.45,0.42805,11.0,31.65,0.3482999999999999,17.8,25.25,0.7002499999999999,12.2,32.5,44.7,21.55,15.85,7.15,5.75,5.9,22.65,23.85,101.2,1.0
1610612747,2018-19,0.451,0.0,0.0,44.45,39.0,83.9,0.4606499999999999,9.2,27.45,0.33715,16.25,22.55,0.7114499999999999,9.45,32.05,41.5,21.5,15.35,7.85,5.35,5.85,23.0,22.85,103.45,1.0
1610612764,2018-19,0.39,0.0,0.0,46.25,36.95,83.5,0.4413,9.0,30.65,0.28435,20.5,26.8,0.7666000000000002,8.85,30.1,38.95,20.75,15.5,8.95,6.15,5.15,22.85,24.0,103.4,1.0
1610612750,2018-19,0.439,0.0,0.0,46.0,37.25,87.85,0.42615,9.5,28.6,0.3303999999999999,18.8,23.9,0.7604000000000001,11.4,31.7,43.1,20.2,14.55,9.9,5.8,5.4,18.5,22.1,102.8,1.0
1610612737,2018-19,0.354,0.0,0.0,44.4,36.3,85.1,0.4268999999999999,10.9,33.9,0.3209499999999999,16.15,22.9,0.71125,10.7,32.55,43.25,21.05,17.35,8.5,5.5,5.95,22.5,22.25,99.65,1.0
1610612763,2018-19,0.402,0.0,0.0,44.0,33.8,76.45,0.44305,8.8,24.2,0.3642,16.9,22.75,0.7405,8.35,28.25,36.6,19.35,13.2,8.6,5.3,4.25,21.5,23.05,93.3,1.0
1610612740,2018-19,0.402,0.0,0.0,46.0,41.75,86.55,0.4824999999999999,9.25,25.85,0.3613,19.9,26.6,0.7411999999999999,10.2,34.5,44.7,25.3,15.55,7.05,5.3,5.55,23.15,23.55,112.65,1.0
1610612741,2018-19,0.268,0.0,0.0,46.75,36.1,82.2,0.43825,10.3,28.6,0.3604,15.75,20.7,0.77285,7.8,33.55,41.35,20.3,15.5,6.8,4.95,5.6,20.85,19.5,98.25,1.0
1610612742,2018-19,0.402,0.0,0.0,46.25,37.8,83.55,0.4528,10.85,31.7,0.3432499999999999,18.45,25.3,0.7291000000000001,11.5,32.85,44.35,21.3,17.15,7.8,4.95,4.5,20.45,24.0,104.9,1.0
1610612739,2018-19,0.232,0.0,0.0,45.4,36.9,82.9,0.44465,8.05,23.25,0.344,17.0,21.45,0.7956000000000001,11.65,31.85,43.5,18.4,16.1,7.15,3.25,5.5,23.4,21.0,98.85,1.0
1610612756,2018-19,0.232,0.0,0.0,46.25,35.75,78.9,0.4543,10.0,28.95,0.34595,15.55,20.05,0.779,8.0,32.4,40.4,22.4,18.3,7.75,3.95,5.5,23.65,20.65,97.05,1.0
1610612752,2018-19,0.207,0.0,0.0,46.5,37.7,87.15,0.43315,8.3,26.9,0.30635,18.15,23.7,0.77265,12.05,31.7,43.75,18.2,14.95,7.8,5.55,6.0,22.5,21.8,101.85,1.0
1610612747,2019-20,0.732,1.0,0.0,45.05,37.55,84.35,0.4415,9.5,30.1,0.3162,16.55,22.7,0.7321,10.75,33.05,43.8,23.0,14.8,7.7,5.55,4.0,23.65,21.3,101.15,1.0
1610612749,2019-20,0.767,1.0,0.0,46.25,40.45,87.7,0.4599999999999999,13.45,39.45,0.3401999999999999,18.95,26.25,0.7144,9.65,38.95,48.6,22.8,15.65,7.5,5.15,4.35,22.1,23.7,113.3,1.0
1610612761,2019-20,0.736,1.0,0.0,46.25,37.7,84.65,0.44385,12.85,34.8,0.3665,19.1,23.6,0.8075000000000001,9.3,35.75,45.05,23.3,15.8,7.6,5.15,5.95,22.3,22.25,107.35,1.0
1610612746,2019-20,0.681,1.0,0.0,46.25,37.85,85.75,0.44255,10.5,30.3,0.3458,18.9,24.6,0.7537,11.35,35.7,47.05,21.3,16.2,7.3,5.6,5.2,22.6,22.75,105.1,1.0666666666666669
1610612738,2019-20,0.667,1.0,0.0,46.25,38.8,87.65,0.4441,11.7,33.85,0.3454,17.75,22.8,0.7839000000000002,10.75,35.55,46.3,23.1,13.35,9.1,5.55,5.35,22.3,22.55,107.05,1.0
1610612743,2019-20,0.63,1.0,0.0,46.9,39.05,86.85,0.4503,10.05,28.6,0.3505,14.25,19.45,0.7217499999999999,11.3,33.8,45.1,24.55,14.75,7.7,4.6,4.4,21.1,20.8,102.4,1.0
1610612754,2019-20,0.616,1.0,0.0,46.25,38.35,86.9,0.4394,8.5,26.6,0.3205,15.1,19.0,0.8022,10.85,33.05,43.9,21.95,14.2,7.2,4.55,5.1,21.5,19.95,100.3,1.0
1610612745,2019-20,0.611,1.0,0.0,46.0,38.05,87.1,0.4350499999999999,15.15,44.55,0.33895,19.85,25.7,0.76645,10.45,32.65,43.1,20.05,15.4,8.8,4.85,4.35,20.7,22.1,111.1,1.0
1610612748,2019-20,0.603,1.0,0.0,45.15,37.4,79.5,0.46955,10.95,30.1,0.362,18.3,24.3,0.76065,9.5,33.55,43.05,22.4,17.4,9.05,5.2,3.95,22.8,23.3,104.05,1.0
1610612760,2019-20,0.611,1.0,0.0,46.35,36.05,80.1,0.4495999999999999,9.45,28.8,0.3229999999999999,18.55,24.3,0.7541,7.8,33.05,40.85,20.7,15.75,8.55,4.8,4.85,20.1,23.8,100.1,1.0
1610612755,2019-20,0.589,1.0,0.0,46.35,39.2,86.15,0.4537,10.3,29.95,0.3508999999999999,16.75,23.15,0.71785,10.85,35.55,46.4,24.65,17.45,8.55,6.3,4.6,24.95,22.4,105.45,1.0
1610612762,2019-20,0.611,1.0,0.0,44.8,34.25,77.6,0.4409499999999999,10.0,29.45,0.3337499999999999,16.6,22.95,0.7004,9.1,34.0,43.1,19.5,16.85,7.15,4.3,3.8,21.75,21.4,95.1,1.0833333333333333
1610612751,2019-20,0.486,1.0,0.0,46.1,37.95,85.75,0.4429999999999999,10.7,32.9,0.31965,19.3,26.1,0.7444500000000002,10.0,36.9,46.9,20.55,16.65,6.7,5.75,4.8,21.95,24.0,105.9,1.0
1610612742,2019-20,0.573,1.0,0.0,46.25,40.25,85.8,0.4702,13.25,36.75,0.3569,18.2,24.0,0.7605999999999999,10.4,33.9,44.3,23.1,14.0,6.95,5.0,4.2,21.05,22.45,111.95,1.0
1610612757,2019-20,0.473,1.0,0.0,46.25,38.85,87.55,0.44755,11.65,32.15,0.3636,17.05,21.95,0.7678,10.6,34.25,44.85,17.25,15.25,5.95,5.05,5.95,22.35,21.1,106.4,1.0
1610612753,2019-20,0.452,1.0,0.0,46.0,35.95,84.1,0.4304,9.5,29.45,0.3231499999999999,16.0,20.85,0.7564000000000001,10.3,32.4,42.7,21.3,13.2,8.3,5.6,4.45,19.25,19.85,97.4,1.0
1610612764,2019-20,0.347,0.0,0.0,45.99641665,40.9,89.9,0.4511,11.15,32.55,0.3381999999999999,15.25,19.6,0.7703500000000001,10.25,31.5,41.75,25.15,14.2,6.75,4.15,6.05,21.8,19.95,108.2,1.0
1610612763,2019-20,0.466,0.0,0.0,44.35,36.45,83.95,0.43335,9.9,30.2,0.3334999999999999,15.8,20.8,0.76285,10.65,33.95,44.6,22.05,16.3,7.9,5.95,5.3,21.7,20.85,98.6,1.0
1610612766,2019-20,0.354,0.0,0.0,46.25,36.25,82.7,0.4377999999999999,11.9,33.95,0.34235,15.55,21.4,0.7283,10.15,29.25,39.4,21.9,16.55,7.1,3.6,4.55,20.25,21.5,99.95,1.0666666666666669
1610612756,2019-20,0.466,0.0,0.0,46.75,38.4,84.55,0.4535499999999999,12.35,33.6,0.36805,19.2,23.75,0.8030999999999999,8.0,32.8,40.8,25.0,14.7,7.9,3.85,5.3,23.7,24.75,108.35,1.0625
1610612741,2019-20,0.338,0.0,0.0,46.0,36.25,85.6,0.4253,10.05,31.7,0.3091,17.5,23.25,0.74935,10.3,33.4,43.7,20.5,16.0,9.25,4.2,6.4,22.6,21.4,100.05,1.0
1610612759,2019-20,0.451,0.0,0.0,44.8,37.4,80.3,0.46725,7.8,23.0,0.3257,18.9,24.35,0.7767499999999999,10.05,33.45,43.5,21.5,15.95,6.35,4.8,4.6,20.85,22.3,101.5,1.0
1610612758,2019-20,0.431,0.0,0.0,44.9,35.85,81.95,0.4382,11.7,32.45,0.3554,15.9,21.4,0.76585,11.0,30.7,41.7,20.0,16.15,7.05,4.3,4.7,23.7,22.0,99.3,1.0833333333333333
1610612752,2019-20,0.318,0.0,0.0,46.1,36.0,83.35,0.4322000000000001,10.05,27.7,0.3657,17.75,26.45,0.6739499999999999,11.7,33.9,45.6,19.35,15.2,7.75,5.5,4.35,23.6,22.65,99.8,1.0
1610612765,2019-20,0.303,0.0,0.0,46.0,37.45,81.25,0.4623,12.3,31.4,0.3965999999999999,17.9,23.6,0.7760500000000001,9.8,31.3,41.1,23.8,17.0,7.6,6.0,4.35,21.8,21.35,105.1,1.0
1610612740,2019-20,0.417,0.0,0.0,46.05,39.85,89.3,0.4467,13.35,36.05,0.3721,15.6,21.5,0.72435,12.35,33.75,46.1,23.2,15.95,8.95,5.05,5.05,22.35,20.5,108.65,1.0
1610612750,2019-20,0.297,0.0,0.0,45.95,38.0,87.1,0.437,11.55,35.75,0.3285999999999999,20.45,26.7,0.7681,10.55,33.95,44.5,21.55,15.95,9.05,5.1,5.9,21.65,23.4,108.0,1.0
1610612737,2019-20,0.299,0.0,0.0,46.24641665,36.05,83.15,0.43215,9.45,30.65,0.30965,18.25,24.8,0.7345499999999999,10.1,31.1,41.2,20.9,17.85,9.3,5.35,6.8,23.2,21.95,99.8,1.0
1610612739,2019-20,0.292,0.0,0.0,44.9,33.85,80.3,0.42085,9.55,30.65,0.3080999999999999,17.05,22.15,0.7653000000000001,9.15,30.8,39.95,18.05,14.8,7.75,3.35,5.7,17.45,20.3,94.3,1.0
1610612744,2019-20,0.231,0.0,0.0,45.05,35.5,83.2,0.4260499999999999,9.05,29.35,0.3050999999999999,18.35,22.35,0.8206,9.7,31.2,40.9,20.9,15.85,8.1,3.95,4.5,20.05,21.35,98.4,1.0833333333333333
1610612762,2020-21,0.722,1.0,0.0,48.0,40.45,87.8,0.4608999999999999,16.95,42.45,0.39535,15.75,21.05,0.7310500000000001,11.65,37.75,49.4,23.7,14.7,5.8,5.75,4.7,18.65,19.3,113.6,1.0
1610612755,2020-21,0.681,1.0,0.0,48.25,41.25,87.1,0.4752499999999999,11.25,30.85,0.36785,19.85,25.85,0.76585,10.1,35.95,46.05,23.8,16.0,9.1,6.6,4.35,20.75,21.85,113.6,1.0
1610612751,2020-21,0.667,1.0,0.0,49.0,43.25,88.2,0.49185,14.35,36.5,0.3975499999999999,18.9,23.1,0.81595,8.6,36.7,45.3,26.5,15.25,6.35,6.25,4.15,19.8,20.3,119.75,1.0
1610612756,2020-21,0.708,1.0,0.0,49.0,40.4,87.8,0.46135,13.3,37.55,0.3544,15.8,18.95,0.82515,8.5,35.6,44.1,25.8,13.65,6.15,4.3,3.65,20.95,19.45,109.9,1.0
1610612749,2020-21,0.639,1.0,0.0,48.0,45.0,91.65,0.4923,15.5,38.95,0.3922,15.0,20.65,0.7344999999999999,10.9,37.7,48.6,27.0,14.35,8.3,4.75,5.25,18.0,18.45,120.5,1.0
1610612743,2020-21,0.653,1.0,0.0,49.25,43.3,89.7,0.4849500000000001,13.2,34.35,0.3854499999999999,16.8,21.9,0.7824000000000001,11.15,33.9,45.05,27.15,14.25,8.75,4.05,4.1,20.15,21.7,116.6,1.0
1610612752,2020-21,0.569,1.0,0.0,48.0,37.7,84.9,0.4452,9.45,27.0,0.3554,16.7,22.0,0.7605,10.8,36.3,47.1,21.05,14.1,6.75,5.1,6.35,21.1,19.7,101.55,1.0
1610612746,2020-21,0.653,1.0,0.0,48.0,41.0,85.9,0.4767,14.7,35.5,0.41435,17.05,20.05,0.8516999999999999,9.3,34.65,43.95,24.7,13.65,7.8,4.75,2.9,19.65,17.8,113.75,1.0
1610612737,2020-21,0.569,1.0,0.0,48.5,39.4,88.1,0.44895,12.3,34.9,0.3505,21.4,26.25,0.812,11.3,35.95,47.25,24.1,14.75,6.75,4.95,5.7,20.3,21.05,112.5,1.0
1610612742,2020-21,0.583,1.0,0.0,48.25,39.95,87.1,0.4584999999999999,11.8,35.95,0.3246,17.0,22.85,0.74075,8.3,34.3,42.6,22.3,12.35,7.05,4.55,4.05,21.05,21.55,108.7,1.0
1610612757,2020-21,0.583,1.0,0.0,48.25,40.85,92.5,0.4422999999999999,16.15,42.55,0.3777,17.55,21.15,0.8355499999999999,10.2,33.6,43.8,20.7,11.4,7.95,4.8,5.0,19.35,18.9,115.4,1.0
1610612748,2020-21,0.556,1.0,0.0,48.5,38.5,82.35,0.46805,13.05,37.2,0.35205,16.8,21.65,0.7737499999999999,6.85,34.6,41.45,25.75,17.15,6.4,3.85,3.95,20.05,21.15,106.85,1.0
1610612738,2020-21,0.5,1.0,0.0,48.0,41.75,88.45,0.4727499999999999,11.95,31.85,0.3787999999999999,16.1,21.35,0.75305,11.0,33.65,44.65,22.7,15.0,8.8,5.4,5.1,20.8,19.8,111.55,1.0
1610612747,2020-21,0.583,1.0,0.0,48.0,42.0,87.45,0.4809500000000001,12.0,30.9,0.3818500000000001,16.8,22.4,0.7515000000000002,10.05,36.45,46.5,24.7,14.7,6.65,6.05,4.4,18.5,21.1,112.8,1.0
1610612763,2020-21,0.528,1.0,0.0,48.25,42.35,91.65,0.4623500000000001,11.65,32.25,0.35805,14.6,18.65,0.7824,11.4,33.6,45.0,28.35,14.1,9.8,5.25,6.0,18.6,17.3,110.95,1.0
1610612764,2020-21,0.472,1.0,0.0,48.0,41.35,90.95,0.4541,12.1,34.55,0.3504,19.45,25.75,0.75865,10.15,33.45,43.6,25.05,13.9,7.0,3.9,4.3,22.6,21.6,114.25,1.0
1610612744,2020-21,0.542,0.0,0.0,48.0,40.5,89.6,0.45395,13.35,37.2,0.3595999999999999,18.05,23.45,0.7663499999999999,8.6,35.55,44.15,26.5,14.6,7.65,5.5,5.15,23.3,21.4,112.4,1.0
1610612754,2020-21,0.472,0.0,0.0,48.5,42.5,88.95,0.4776499999999999,12.15,34.0,0.3551,15.95,20.7,0.7687999999999999,8.65,33.9,42.55,26.5,13.95,8.6,5.7,5.8,20.95,18.7,113.1,1.0
1610612759,2020-21,0.458,0.0,0.0,48.25,42.2,92.3,0.4589,11.1,30.2,0.3652499999999999,16.2,20.55,0.7901,9.55,35.85,45.4,25.0,11.0,7.05,4.75,5.7,17.5,18.7,111.7,1.0
1610612766,2020-21,0.458,0.0,0.0,48.0,39.65,87.85,0.4527,13.3,36.3,0.3652,16.0,21.6,0.72655,10.65,33.3,43.95,28.45,14.9,8.45,5.1,5.5,18.15,19.05,108.6,1.0
1610612740,2020-21,0.431,0.0,0.0,48.25,41.1,88.15,0.4674999999999999,11.1,32.2,0.33505,17.8,24.8,0.70055,11.55,35.1,46.65,23.85,14.9,7.7,3.8,5.45,17.9,21.15,111.1,1.0
1610612741,2020-21,0.431,0.0,0.0,48.25,42.05,88.2,0.47725,13.65,36.4,0.3677999999999999,17.0,21.45,0.78915,8.7,35.15,43.85,26.05,17.15,7.65,3.75,3.85,20.75,20.65,114.75,1.0
1610612758,2020-21,0.431,0.0,0.0,48.25,41.6,87.55,0.47625,12.45,33.05,0.3742499999999999,17.75,24.8,0.7032,10.45,32.95,43.4,25.6,14.65,6.65,5.5,5.2,20.25,20.95,113.4,1.0
1610612761,2020-21,0.375,0.0,0.0,48.0,39.15,89.05,0.4401999999999999,15.9,42.4,0.37665,17.05,20.95,0.8158,10.25,32.9,43.15,24.5,14.65,9.05,5.75,5.9,22.15,19.1,111.25,1.0
1610612750,2020-21,0.319,0.0,0.0,48.25,39.45,91.05,0.4340499999999999,11.6,34.35,0.33955,15.8,20.95,0.7423,11.1,32.5,43.6,23.75,14.65,8.4,5.65,6.3,21.8,19.15,106.3,1.0
1610612739,2020-21,0.306,0.0,0.0,49.0,39.5,87.35,0.4510499999999999,9.7,27.15,0.3566999999999999,15.45,21.7,0.7015,11.5,32.65,44.15,23.25,16.35,9.55,4.9,6.35,19.4,20.3,104.15,1.0
1610612753,2020-21,0.292,0.0,0.0,48.25,39.05,91.3,0.4281,11.1,32.0,0.3441999999999999,15.6,19.9,0.7853999999999999,12.0,34.75,46.75,22.45,13.75,7.3,3.75,5.55,17.65,18.6,104.8,1.0
1610612760,2020-21,0.306,0.0,0.0,48.25,39.15,86.95,0.4493999999999999,13.1,38.55,0.338,15.65,21.45,0.7234999999999999,7.2,37.0,44.2,22.2,14.6,7.0,4.9,4.05,18.1,19.35,107.05,1.0
1610612765,2020-21,0.278,0.0,0.0,49.0,38.0,88.65,0.42905,13.15,36.7,0.3598,19.2,24.45,0.7816000000000001,10.45,32.5,42.95,23.9,14.8,7.8,4.75,6.3,20.85,21.8,108.35,1.0
1610612745,2020-21,0.236,0.0,0.0,48.25,40.1,88.05,0.4551,14.25,39.55,0.3565,16.6,22.0,0.7540000000000001,8.55,35.75,44.3,23.25,15.8,8.15,6.2,6.1,20.25,19.35,111.05,1.0
1610612748,2021-22,0.646,1.0,0.0,45.9,37.7,83.45,0.45165,10.5,31.35,0.3400499999999999,16.25,20.4,0.7969999999999999,11.5,34.65,46.15,21.95,15.9,7.85,3.05,4.65,21.3,20.05,102.15,1.0
1610612756,2021-22,0.78,1.0,0.0,46.0,38.25,86.5,0.4392,10.7,31.7,0.3335,14.95,19.0,0.7906000000000001,10.55,35.5,46.05,23.85,13.55,8.7,4.6,3.9,18.45,19.3,102.15,1.0
1610612738,2021-22,0.622,1.0,0.0,47.5,38.35,86.1,0.4452999999999999,12.3,36.9,0.32915,14.35,18.65,0.7655000000000001,9.9,35.05,44.95,23.0,14.9,7.65,5.85,4.7,19.4,18.85,103.35,1.0
1610612763,2021-22,0.683,1.0,0.0,45.5,38.3,89.2,0.4294,11.2,34.55,0.3229,13.3,18.3,0.7349500000000001,13.0,33.45,46.45,23.15,14.5,9.3,5.5,6.0,18.15,18.6,101.1,1.0
1610612749,2021-22,0.622,1.0,0.0,46.25,37.0,85.8,0.4294500000000001,12.7,38.35,0.3248,14.55,19.45,0.7493,10.4,33.6,44.0,20.7,15.1,7.7,4.25,5.3,18.25,19.2,101.25,1.0
1610612744,2021-22,0.646,1.0,0.0,45.75,38.25,84.85,0.44935,13.7,38.55,0.3557499999999999,14.8,19.35,0.7540500000000001,10.0,35.2,45.2,25.7,15.85,10.15,5.3,4.15,19.2,18.2,105.0,1.0
1610612755,2021-22,0.622,1.0,0.0,46.2,38.8,84.45,0.4615,11.25,32.35,0.35485,15.8,19.65,0.8084999999999999,9.7,31.55,41.25,21.65,12.7,8.55,6.05,4.8,18.2,18.95,104.65,1.0
1610612742,2021-22,0.634,1.0,0.0,46.3,36.25,84.45,0.4281499999999999,11.65,35.75,0.3198,13.7,19.0,0.7252499999999998,9.85,33.45,43.3,20.95,12.65,7.7,4.1,5.45,19.5,19.15,97.85,1.0
1610612762,2021-22,0.598,1.0,0.0,46.2,37.5,81.8,0.4589,12.7,38.6,0.32685,16.65,22.1,0.75755,10.15,35.55,45.7,20.5,15.75,7.65,5.45,4.05,18.9,19.5,104.35,1.0
1610612761,2021-22,0.585,1.0,0.0,46.0,38.15,88.45,0.4313499999999999,10.65,31.25,0.34035,14.05,18.95,0.7407999999999999,13.5,31.7,45.2,19.3,13.7,10.45,5.4,6.15,19.25,17.4,101.0,1.0
1610612741,2021-22,0.561,1.0,0.0,46.0,37.8,84.5,0.44435,9.35,27.4,0.34035,17.3,21.05,0.8288,9.9,34.0,43.9,21.45,13.45,8.4,4.8,5.4,18.3,18.25,102.25,1.0
1610612743,2021-22,0.585,1.0,0.0,46.1,37.65,83.4,0.4506499999999999,10.8,33.9,0.3188999999999999,12.15,17.2,0.70595,9.75,33.2,42.95,22.2,14.8,7.95,4.4,4.75,18.7,19.15,98.25,1.0
1610612750,2021-22,0.561,1.0,0.0,46.35,36.45,86.6,0.42155,12.6,38.7,0.3215499999999999,14.05,18.7,0.7442500000000001,12.1,31.2,43.3,21.9,16.5,8.85,5.45,5.4,22.3,19.1,99.55,1.0
1610612751,2021-22,0.537,1.0,0.0,46.2,36.7,82.9,0.44365,12.05,33.6,0.35365,17.5,21.75,0.8084499999999999,8.9,35.4,44.3,21.95,15.7,6.95,5.3,5.65,19.75,21.5,102.95,1.0
1610612739,2021-22,0.537,0.0,0.0,46.0,36.45,82.25,0.4426499999999999,10.65,31.85,0.3293,14.8,19.4,0.7676000000000001,10.5,32.95,43.45,22.35,15.25,7.6,4.05,5.1,16.6,18.3,98.35,1.0
1610612746,2021-22,0.512,0.0,0.0,46.0,38.0,86.8,0.43795,12.9,36.8,0.35065,13.2,17.2,0.7614000000000001,9.8,35.1,44.9,22.25,14.75,8.25,5.65,4.5,18.55,18.6,102.1,1.0
1610612737,2021-22,0.524,1.0,0.0,46.1,39.2,86.25,0.4564499999999999,11.05,31.2,0.34795,13.95,17.75,0.7872000000000001,10.85,33.55,44.4,22.7,13.45,6.5,3.9,4.4,18.4,19.6,103.4,1.0
1610612740,2021-22,0.439,1.0,0.0,46.1,36.3,85.5,0.42595,10.65,32.1,0.3408,14.65,18.5,0.79065,11.05,33.85,44.9,23.2,15.35,7.7,5.0,4.65,20.0,18.4,97.9,1.0
1610612759,2021-22,0.415,0.0,0.0,45.05,38.7,86.35,0.4458,9.4,29.2,0.32045,12.35,17.2,0.7112499999999999,8.7,32.35,41.05,23.75,13.3,7.85,5.3,5.1,17.9,17.85,99.15,1.0
